_id;expert_userId;intitule;localisation;date_debut;date_fin;HT_TTC;replacement_or_creation;presentiel_distanciel;isClosed;forfait_remuneration;status;createdAt;updatedAt;hours_planned;note_communication;note_quality;note_level
648c63bcbf50bf6e8c8e4af3;5f1fca37c0f0425b7114d32e;Business English;Bordeaux;04/09/2023;28/06/2024;;Création;;FAUX;hourly;proposed;16/06/2023;1.68692E+12;91;;;
6489da02bf50bf6e8c8e45d7;630d18de47b68d445cd21c9a;Jury RH;Bordeaux;14/06/2023;23/06/2023;HT;Création;;FAUX;hourly;proposed;14/06/2023;1.68676E+12;;;;
6489950c16b46110c144d2a9;5df161ae89e8665746150467;Gestion opérationnelle et commercial d’un E-commerce;Bordeaux;23/01/2024;26/02/2024;TTC;;;FAUX;hourly;pending;14/06/2023;1.68674E+12;20;;;
6488438916b46110c144cf48;6230b6369bdf0c49877f8663;Parcours Libre Technologique : Cryptomonnaies;Bordeaux;30/09/2023;02/05/2024;TTC;Création;;VRAI;hourly;terminated;13/06/2023;1.68742E+12;;;;
6488416c16b46110c144cf3c;60cb13ec4497d2087fd53f32;Marketing Mobile (format design ux et référencement );bordeaux;13/06/2023;13/06/2023;TTC;Création;;FAUX;hourly;pending;13/06/2023;1.68665E+12;20;;;
648349270f428d0ac2be0738;5c4ad60cc4c39323bc6a57ae;Soutenance de mémoire et correction rapport de synthèse;Bordeaux;07/07/2023;07/07/2023;TTC;création;;FAUX;;pending;09/06/2023;1.68799E+12;4;;;
648198c40a45f03a65e00ec2;5df161ae89e8665746150467;Digital Management;bordeaux;28/02/2024;22/03/2024;TTC;création;;FAUX;hourly;pending;08/06/2023;1.68621E+12;28;;;
648196b80a45f03a65e00eb5;5df161ae89e8665746150467;Marketing de l'innovation;Bordeaux;26/01/2023;06/02/2024;TTC;création;;FAUX;hourly;pending;08/06/2023;1.69513E+12;14;;;
6481933a0a45f03a65e00e9f;5df161ae89e8665746150467;E-CRM;Bordeaux;10/06/2024;13/06/2024;TTC;;;FAUX;hourly;pending;08/06/2023;1.69513E+12;28;;;
647da97c0a45f03a65e0057b;62553ef6a6a5e0544be60948;Jury Grand Oral;Bordeaux;14/06/2023;14/06/2023;TTC;Création;;VRAI;hourly;terminated;05/06/2023;1.69528E+12;8;;;
647c7eeb0a45f03a65e00401;5ddbc8907c188c7874a9d5c8;"Jury ""entretien professionnel"" : rapports d'activité";Bordeaux;;;TTC;Création;;FAUX;;pending;04/06/2023;1.68588E+12;6.5;;;
647a4b110a45f03a65e0017c;640b1034ad121b1000e29686;Droit du numérique;Bordeaux, France;;;HT;Création;distanciel;VRAI;hourly;pending;02/06/2023;1.68574E+12;;;;
6479af479604a319f621a082;622f6c469bdf0c49877f856e;Culture de l’innovation et nouvelles technologie (IA / NFT );Bordeaux;13/02/2024;22/03/2024;TTC;Création;;FAUX;;pending;02/06/2023;1.6857E+12;20;;;
6479addc9604a319f621a07a;6143260e24bf9a154545c3e1;Entreprenariat digital;Bordeaux;01/10/2023;29/02/2024;TTC;Créatio,;;FAUX;;pending;02/06/2023;1.69542E+12;20;;;
6479aae79604a319f621a072;6143260e24bf9a154545c3e1;Introduction à l'entrepreneuriat - parcours - événements juridiques - trouver des fonds;Bordeaux;02/06/2023;02/06/2023;TTC;Création;;FAUX;;pending;02/06/2023;1.6857E+12;20;;;
6479a7569604a319f621a067;63caf640e4ad45260849a521;Initiation au développement web (html + CSS);Bordeaux;02/06/2023;02/06/2023;TTC;Création;;FAUX;;pending;02/06/2023;1.68569E+12;20;;;
6479a6119604a319f621a059;63caf640e4ad45260849a521;No code;Bordeaux;12/02/2024;14/02/2024;TTC;Création;;FAUX;;pending;02/06/2023;1.68569E+12;20;;;
6479a1a59604a319f621a03c;6225ccbd316ade097cd55097;Communication / organisation événementiel;Bordeaux;02/06/2023;02/06/2023;TTC;Création;;FAUX;hourly;pending;02/06/2023;1.68569E+12;20;;;
6477573e445e3d50d9d1018b;63467b700fd435728656b81a;Formateur Culture Générale et Expressions (CGE);Bordeaux;;;TTC;Creation;;FAUX;;pending;31/05/2023;1.68554E+12;80;;;
64775294445e3d50d9d10180;6143260e24bf9a154545c3e1;Entreprenariat digital;Bordeaux;31/05/2023;31/05/2023;TTC;Création;;FAUX;;pending;31/05/2023;1.68554E+12;20;;;
64774f97445e3d50d9d1016f;6143260e24bf9a154545c3e1;Introduction à l'entreprenariat - parcours - événements juridiques - trouver des fonds;Bordeaux;09/02/2024;15/03/2024;TTC;Création;;FAUX;;pending;31/05/2023;1.68554E+12;20;;;
64760131445e3d50d9d0ff78;622f6c469bdf0c49877f856e;Coaching Métaverse;Bordeaux;19/04/2023;21/04/2023;TTC;Création de poste;;FAUX;hourly;pending;30/05/2023;1.70082E+12;;;;
64633b6bf1f6ab046a9b6092;5cab2f3bd10aab0a4c954e0a;Formateur Comprendre les enjeux métiers : Directeur Administratif et Financier (DAF);Bordeaux;14/06/2023;14/06/2023;TTC;Création de poste;;FAUX;;proposed;16/05/2023;1.68422E+12;7;;;
644a76068eb450085c331d1a;5ebbb450e1feb14ac570a461;Directrice•teur admistratif et financier;Bordeaux, France;;;HT;;;FAUX;daily;pending;27/04/2023;1.6826E+12;;;;
644951658eb450085c331a14;638f506066eff2145f4f2cbd;Assurer la Gestion administrative du personnel;Le Mans;01/06/2023;31/12/2023;TTC;Création de poste;;FAUX;hourly;pending;26/04/2023;1.68488E+12;35;;;
644940578eb450085c331a09;638f506066eff2145f4f2cbd;C13 : Gestion administrative du personnel (1 niveau);Le Mans;;;HT;Création de poste;;FAUX;;pending;26/04/2023;1.68252E+12;9;;;
64493fa48eb450085c331a03;638f506066eff2145f4f2cbd;C15 : Relations sociales (2 Niveaux);Le Mans;30/06/2023;31/12/2023;HT;remplacement;;FAUX;hourly;pending;26/04/2023;1.68739E+12;14;;;
6447861cac36522eab56cf1a;5c4ad60cc4c39323bc6a57ae;Gestion des prestataires et fournisseurs logistiques;Bordeaux;25/05/2023;13/06/2023;TTC;RECONDUCTION;;VRAI;hourly;terminated;25/04/2023;1.69324E+12;18;;;
643566b995cfbe13649d4ce3;6227727e316ade097cd55216;Comptabilité immobilière;Bordeaux;13/04/2023;13/04/2023;HT;Création de poste;;FAUX;;proposed;11/04/2023;1.68122E+12;7;;;
63c18d7fe4ad4526084999ca;639b697b67f15f7b71c8736c;Expert UX UI;Bordeaux;;;HT;;;;daily;proposed;13/01/2023;1.67363E+12;;;;
63c18d75e4ad4526084999c9;639b697b67f15f7b71c8736c;Expert UX UI;Bordeaux;;;HT;;;VRAI;daily;terminated;13/01/2023;1.67476E+12;;;;
6393494ec2ac7675f0504ca8;633ae2d31f9a8817f3781e26;Formateur stratégie éditoriale : mettre en place un plan éditorial;BORDEAUX;12/12/2022;13/12/2022;TTC;Remplacement;;VRAI;;terminated;09/11/2022;1.67473E+12;14 heures;;;
63934947c2ac7675f0504ca6;633ae2d31f9a8817f3781e26;Formateur stratégie éditoriale : mettre en place un plan éditorial;BORDEAUX;12/12/2022;13/12/2022;TTC;Remplacement;;VRAI;;terminated;09/11/2022;1.67473E+12;14 heures;;;
637e33c85611a441750a5bab;61e595e841979a0867313cdd;Gestion de la relation client;Nantes, France;24/10/2022;26/11/2022;TTC;Remplacement;presentiel;;;proposed;23/10/2022;1.66922E+12;17.5;;;
6365376f63803607b5161e26;6346870e0fd435728656b827;Co-jury Bootcamp;Bordeaux, France;10/11/2022;10/11/2022;TTC;Création;presentiel;;;proposed;04/10/2022;1.66758E+12;4 (8h30-12h30);;;
6365375363803607b5161e23;6346870e0fd435728656b827;Co-jury Bootcamp;Bordeaux, France;10/11/2022;10/11/2022;TTC;Création;presentiel;;;proposed;04/10/2022;1.66758E+12;4 (8h30-12h30);;;
6365373f63803607b5161e20;6346870e0fd435728656b827;Co-jury Bootcamp;Bordeaux, France;10/11/2022;10/11/2022;TTC;Création;presentiel;;;proposed;04/10/2022;1.66758E+12;4 (8h30-12h30);;;
6365324863803607b5161e0e;633fd5cdbcc18741abdf0027;Co-jury Bootcamp;Bordeaux, France;10/11/2022;10/11/2022;TTC;Création;presentiel;VRAI;;terminated;04/10/2022;1.66841E+12;4 (8h30-12h30);;;
6365324363803607b5161e0b;633fd5cdbcc18741abdf0027;Co-jury Bootcamp;Bordeaux, France;10/11/2022;10/11/2022;TTC;Création;presentiel;;;proposed;04/10/2022;1.66758E+12;4 (8h30-12h30);;;
6331aa0386a6612f5c1fee25;62987a07d57a952ac7f6cef5;Formateur Projet et Pratique de la Communication;58 Rue de Marseille, Bordeaux, France;28/09/2022;30/06/2023;HT;Création;presentiel;;;proposed;26/09/2022;1.6642E+12;68h annuelle;;;
6331a9e286a6612f5c1fee22;62987a07d57a952ac7f6cef5;Formateur Projet et Pratique de la Communication;58 Rue de Marseille, Bordeaux, France;28/09/2022;30/06/2023;HT;Création;presentiel;;;pending;26/09/2022;1.6642E+12;68h annuelle;;;
632485a13acb9b4d5764ed46;6311d45b6977227acbbbe712;Conference english;Nantes, France;10/10/2022;26/11/2022;TTC;Création;presentiel;VRAI;;terminated;16/09/2022;1.67524E+12;14;;;
6324856d3acb9b4d5764ed43;6311d45b6977227acbbbe712;Conference english;Nantes, France;10/10/2022;26/11/2022;TTC;Création;presentiel;;;pending;16/09/2022;1.66466E+12;14;;;
6311c25b6977227acbbbe6f9;5f3a6545c0f0425b7114e2b3;Spécialiste réseaux informatiques;Bordeaux, France;05/12/2022;20/01/2023;HT;Création;presentiel;VRAI;;terminated;02/09/2022;1.67555E+12;63;;;
6310b2a41acadb22d66bd772;61712d21db8a080f37bd0f3c;Formateur CEJM;Rue de Marseille, Bordeaux, France;08/09/2022;21/07/2023;HT;Remplacement;presentiel;;;proposed;01/09/2022;1.66204E+12;112h sur l'année (environ 4h/semaine);;;
630c8e0f47b68d445cd21c08;628724ad8cd3654f46459a76;Formateur Technique du batiment;Bordeaux, France;07/10/2022;28/02/2023;HT;Autre;presentiel;;;pending;29/08/2022;1.66905E+12;28h réparties comme suit : 7/10 PM 21/11 PM 12/12 PM 15/12 PM 10/01 AM 12/01 PM 1/02 AM 3/02 AM;;;
630c7b4c47b68d445cd21bf5;628724ad8cd3654f46459a76;Formateur Technique du batiment;Bordeaux, France;07/10/2022;28/02/2023;HT;Autre;presentiel;;;pending;29/08/2022;1.66905E+12;28h réparties comme suit : 7/10 PM 21/11 PM 12/12 PM 15/12 PM 10/01 AM 12/01 PM 1/02 AM 3/02 AM;;;
6308bd0d47b68d445cd21807;630736f847b68d445cd21621;Formateur Informatique de gestion;Bordeaux;10/10/2022;15/04/2023;HT;Autre;PRESENTIEL;;;pending;26/08/2022;1.66466E+12;Module de 30h réparties comme suit : 10/10 PM 3h 10/01 PM 3.5h 11/01 Day 7h 14/03 AM 3h 04/04 PM 3h 05/04 Day 7h 07/04 AM 3.5h;;;
63089d5c47b68d445cd217d5;62a4ee45d57a952ac7f6dbce;Formateur Informatique de gestion;Bordeaux;10/10/2022;15/04/2023;HT;Autre;PRESENTIEL;;;pending;26/08/2022;1.66466E+12;Module de 30h réparties comme suit : 10/10 PM 3h 10/01 PM 3.5h 11/01 Day 7h 14/03 AM 3h 04/04 PM 3h 05/04 Day 7h 07/04 AM 3.5h;;;
62e295b0da1b4c117df10358;62da86cef5e6794d89e1df28;Professeur d'Anglais : professionnal english & ENGLISH CERTIFICATION;Nantes, France;01/09/2022;01/06/2023;TTC;Création;presentiel;;;pending;28/07/2022;1.66129E+12;49;;;
62df94b5f5e6794d89e1e48c;62b9aeecb92b4e1a8ec36a4d;Entrepreneuriat vs intrapreneuriat;Lille, France;13/02/2023;01/04/2023;TTC;Création;presentiel;;;proposed;26/07/2022;1.65882E+12;49;;;
62d9262ef5e6794d89e1dcf4;62c7048203f9d052cb4402af;économie de l'environnement;Lille, France;13/02/2023;01/04/2023;TTC;Création;presentiel;;;pending;21/07/2022;1.67555E+12;24h30;;;
62d80d27f5e6794d89e1dc17;5ba1004a48b26d4df25496f1;coaching;Bordeaux, France;05/09/2022;01/06/2023;HT;Autre;presentiel;VRAI;;terminated;20/07/2022;1.65833E+12;4 heures par semaine;;;
62ce81c6c43a1c07852b7322;61263dbd8ae28b087046d19b;Communication Digitale;Lille, France;03/04/2023;20/05/2023;TTC;Création;presentiel;;;pending;13/07/2022;1.67979E+12;24.5;;;
62c2bac703f9d052cb43fe22;62b1bd26f03c676bf57404f8;Cybersécurité;Lille, France;11/11/2022;28/01/2023;TTC;Création;presentiel;;;pending;04/07/2022;1.66743E+12;17h30;;;
62962a6c1fbb047964271fa9;5e2ef5e47ba2f4719ceb4c77;[TEST] Jury RH avec Ezé;Bordeaux-Lac, Bordeaux, France;31/05/2022;16/06/2022;TTC;Remplacement;distanciel_plus_presentiel_minus;;;pending;31/05/2022;1.65401E+12;36;;;
629623681fbb047964271f8a;5e2ef5e47ba2f4719ceb4c77;[TEST] Formateur UX;Marseille, France;12/09/2022;17/10/2022;TTC;Création;presentiel;VRAI;;terminated;31/05/2022;1.65401E+12;6;;;
629614481fbb047964271f54;628deae31fbb047964271927;Maths - Gestion;Nantes, France;01/09/2022;30/09/2022;TTC;Création;presentiel;;;pending;31/05/2022;1.67214E+12;20;;;
628e49b01fbb04796427197c;62436c8cc60bd00898a38710;Formateur Big Data;Bordeaux, France;12/12/2022;16/12/2022;TTC;Création;presentiel_plus_distanciel_minus;;;pending;25/05/2022;1.67011E+12;35;;;
628e40d01fbb047964271977;627cd57ef655943d90a63792;Formateur Cybersécurité;Bordeaux;12/10/2022;16/11/2022;TTC;Création;presentiel_plus_distanciel_minus;;;pending;25/05/2022;1.66484E+12;42;;;
628ccb8d8cd3654f4645a076;62553ef6a6a5e0544be60948;Logistique et grande distribution;bordeaux;9/05/2022;7/06/2022;TTC;Autre;;VRAI;;terminated;24/05/2022;1.65469E+12;14h;;;
627123ea92c2ec2a7d267a03;60fabeece9d1402c219303f3;jury d'admission master;Bordeaux, France;03/05/2022;03/05/2022;HT;Création;presentiel;VRAI;;terminated;03/05/2022;1.65167E+12;4;;;
6271230a92c2ec2a7d2679fc;6131e6b7e10a3b071620d9f7;jury d'admission master;Bordeaux, France;03/05/2022;03/05/2022;HT;Création;presentiel;VRAI;;terminated;03/05/2022;1.65279E+12;4;;;
623dd2e08135b2295c1400e9;5e2ef5e47ba2f4719ceb4c77;CONTROLE DE GESTION BIS;Bordeaux, France;28/03/2022;29/03/2022;TTC;Remplacement;presentiel;;;pending;25/03/2022;1.64822E+12;6;;;
623c45418135b2295c13ff57;5bf593dd8837de33a00d28ba;Formateur en contrôle de gestion;Bordeaux, France;28/03/2022;29/03/2022;TTC;Remplacement;presentiel;;;pending;24/03/2022;1.64822E+12;6;;;
61e7e8ef41979a0867313e31;5e2ef5e47ba2f4719ceb4c77;[TEST DEV] Jury Développeur Web Accrédité CDA;Bordeaux, France;24/01/2022;28/01/2022;;Création;presentiel;VRAI;;terminated;19/01/2022;1.64259E+12;7h;;;
61dd96dbf18aaa130b6cce5d;5e2ef5e47ba2f4719ceb4c77;>>TEST<< Jury MSPR DEV;Bordeaux, France;12/01/2022;13/01/2022;;Création;;VRAI;;terminated;11/01/2022;1.64191E+12;16;;;
61dd5f82f18aaa130b6cce0a;5e2ef5e47ba2f4719ceb4c77;[TEST DEV] Annonce de test;Talence, France;20/01/2022;28/01/2022;;Remplacement;;VRAI;;terminated;11/01/2022;1.6419E+12;30h par semaine pendant 3 semaines;;;
61c4595cca71a24b561b7511;5e2ef5e47ba2f4719ceb4c77;Développeur Web Full Stack;Bordeaux, France;01/01/2022;30/06/2022;;Création;;VRAI;;terminated;23/11/2021;1.64026E+12;10h;;;
61c3c47eca71a24b561b746f;5e2ef5e47ba2f4719ceb4c77;[Test DEV] Formation cybersécurité H/F;Bordeaux, France;24/12/2021;13/01/2022;;Remplacement;;VRAI;;terminated;23/11/2021;1.64022E+12;30h réparties sur 2 semaines;;;
